episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,coef_dis
53300,410422,533.11,458.0,464.0,326.2462,291.02,298.1,1671.0,0.017479674796747974,0.8
53400,411236,406.9,301.0,310.0,365.94679999999994,330.25,337.39,1671.0,0.017479674796747974,0.8
53500,412042,291.65,186.0,196.0,348.82470000000006,310.08,317.41,1671.0,0.017479674796747974,0.8
53600,412844,236.43,241.0,248.0,355.25609999999995,323.37,330.8,1671.0,0.017479674796747974,0.8
53700,413634,132.38,173.0,181.0,361.91049999999996,332.68,340.1,1671.0,0.017479674796747974,0.8
53800,414435,107.78,156.0,160.0,332.78200000000004,298.92,306.22,1671.0,0.01715447154471545,0.8
53900,415256,313.82,227.0,236.0,345.423,316.81,324.21,1671.0,0.01715447154471545,0.8
54000,416079,295.18,214.0,220.0,320.2123,292.98,299.87,1671.0,0.01715447154471545,0.8
54100,416875,175.36,186.0,191.0,369.1549,339.05,346.21,1671.0,0.01715447154471545,0.8
54200,417683,167.15,211.0,214.0,329.44620000000003,294.11,301.15,1671.0,0.01715447154471545,0.8
54300,418485,529.64,463.0,471.0,341.07169999999996,312.21,318.91,1671.0,0.016829268292682928,0.8
54400,419289,296.86,244.0,247.0,362.3635,328.3,335.61,1671.0,0.016829268292682928,0.8
54500,420090,190.06,155.0,163.0,306.9538,276.0,283.18,1671.0,0.016829268292682928,0.8
54600,420887,986.78,927.0,933.0,366.17040000000003,332.24,339.1,1671.0,0.016829268292682928,0.8
54700,421687,501.57,462.0,468.0,362.31699999999995,330.9,338.37,1671.0,0.016829268292682928,0.8
54800,422488,336.75,346.0,355.0,335.6046,299.4,306.33,1671.0,0.016504065040650405,0.8
54900,423297,154.22,161.0,167.0,319.72810000000004,282.69,289.96,1671.0,0.016504065040650405,0.8
55000,424097,262.02,229.0,239.0,328.97610000000003,303.29,310.88,1671.0,0.016504065040650405,0.8
55100,424912,123.80000000000001,191.0,195.0,335.3879,305.19,312.18,1671.0,0.016504065040650405,0.8
55200,425708,515.3,509.0,516.0,366.33009999999996,328.34,335.81,1671.0,0.016504065040650405,0.8
55300,426508,706.95,653.0,659.0,383.75910000000005,344.64,351.78,1671.0,0.01617886178861789,0.8
55400,427317,219.5,176.0,187.0,330.46950000000004,292.88,300.01,1671.0,0.01617886178861789,0.8
55500,428109,162.36,181.0,186.0,330.3363,298.73,305.56,1671.0,0.01617886178861789,0.8
55600,428913,353.46000000000004,326.0,332.0,310.51059999999995,283.17,290.28,1671.0,0.01617886178861789,0.8
55700,429716,191.26000000000002,312.0,316.0,339.1172,308.18,315.42,1671.0,0.01617886178861789,0.8
55800,430513,316.61,262.0,270.0,342.6299000000001,310.36,317.65,1671.0,0.015853658536585366,0.8
55900,431303,367.12,337.0,340.0,360.64450000000005,330.48,337.58,1671.0,0.015853658536585366,0.8
56000,432116,278.79999999999995,245.0,251.0,354.70309999999995,323.33,330.5,1671.0,0.015853658536585366,0.8
56100,432906,504.81,438.0,447.0,350.022,324.97,332.43,1671.0,0.015853658536585366,0.8
56200,433706,306.38,283.0,286.0,340.6832,305.6,312.67,1671.0,0.015853658536585366,0.8
56300,434500,540.7,474.0,482.0,374.3252999999999,345.73,353.21,1671.0,0.015528455284552843,0.8
56400,435290,267.1,504.0,508.0,350.13789999999995,319.35,326.32,1671.0,0.015528455284552843,0.8
56500,436096,390.21000000000004,301.0,309.0,326.03279999999995,293.37,300.16,1671.0,0.015528455284552843,0.8
56600,436895,357.95000000000005,244.0,252.0,348.60949999999997,307.03,314.45,1671.0,0.015528455284552843,0.8
56700,437706,707.9,684.0,692.0,342.6785,306.5,313.65,1671.0,0.015528455284552843,0.8
56800,438513,392.92,496.0,504.0,318.6527,289.92,297.55,1671.0,0.015203252032520327,0.8
56900,439315,134.75,232.0,240.0,356.39110000000005,324.0,331.2,1671.0,0.015203252032520327,0.8
57000,440124,283.65999999999997,240.0,246.0,359.16200000000003,326.89,334.12,1671.0,0.015203252032520327,0.8
57100,440914,421.59,283.0,291.0,307.48069999999996,278.2,285.4,1671.0,0.015203252032520327,0.8
57200,441723,536.52,449.0,460.0,341.0635,308.87,315.78,1671.0,0.015203252032520327,0.8
57300,442522,335.0,236.0,240.0,338.0077999999999,299.52,306.75,1671.0,0.014878048780487804,0.8
57400,443316,245.12,209.0,219.0,346.99019999999996,321.35,328.54,1671.0,0.014878048780487804,0.8
57500,444114,168.92000000000002,151.0,162.0,323.49330000000003,295.04,301.81,1671.0,0.014878048780487804,0.8
57600,444907,227.2,250.0,254.0,323.2072,296.85,303.92,1671.0,0.014878048780487804,0.8
57700,445698,395.78999999999996,298.0,308.0,347.0995,315.99,322.53,1671.0,0.014878048780487804,0.8
57800,446507,322.62,245.0,250.0,351.547,318.24,325.17,1671.0,0.014552845528455281,0.8
57900,447311,230.05,203.0,206.0,340.2026,307.88,315.11,1671.0,0.014552845528455281,0.8
58000,448115,328.88,308.0,312.0,344.6312999999999,313.91,321.03,1671.0,0.014552845528455281,0.8
58100,448908,178.72,249.0,255.0,327.30030000000005,302.8,309.67,1671.0,0.014552845528455281,0.8
58200,449700,375.92,303.0,311.0,325.854,297.18,304.59,1671.0,0.014552845528455281,0.8
58300,450501,218.67,243.0,252.0,357.91810000000004,331.59,339.08,1671.0,0.014552845528455281,0.8
58400,451291,307.21,322.0,332.0,336.6843,315.64,322.44,1671.0,0.014227642276422765,0.8
58500,452084,210.12,150.0,158.0,339.7773000000001,304.99,311.94,1671.0,0.014227642276422765,0.8
58600,452885,383.55,316.0,320.0,332.5746,295.15,302.6,1671.0,0.014227642276422765,0.8
58700,453690,244.18,264.0,267.0,333.1522,296.79,303.89,1671.0,0.014227642276422765,0.8
58800,454498,543.99,458.0,460.0,326.9415,297.9,305.4,1671.0,0.014227642276422765,0.8
58900,455299,271.17999999999995,107.0,114.0,327.72970000000004,292.4,299.61,1671.0,0.013902439024390242,0.8
59000,456098,423.21000000000004,358.0,363.0,338.3224000000001,296.04,303.35,1671.0,0.013902439024390242,0.8
59100,456889,276.5,187.0,196.0,353.2201,315.94,322.78,1671.0,0.013902439024390242,0.8
59200,457684,145.47,176.0,188.0,337.3532,307.72,315.19,1671.0,0.013902439024390242,0.8
59300,458477,648.91,724.0,734.0,358.49210000000005,333.27,340.27,1671.0,0.013902439024390242,0.8
59400,459273,351.83000000000004,296.0,304.0,328.11549999999994,303.33,310.57,1671.0,0.013577235772357726,0.8
59500,460072,318.23,232.0,239.0,342.11299999999994,307.24,314.76,1671.0,0.013577235772357726,0.8
59600,460872,225.49,189.0,195.0,331.04699999999997,302.86,310.3,1671.0,0.013577235772357726,0.8
59700,461678,389.62,309.0,316.0,337.9186000000001,305.98,313.02,1671.0,0.013577235772357726,0.8
59800,462488,247.78,242.0,248.0,387.06489999999997,351.6,358.69,1671.0,0.013577235772357726,0.8
59900,463275,287.15999999999997,221.0,228.0,332.25120000000004,303.22,310.58,1671.0,0.013252032520325203,0.8
60000,464075,848.81,834.0,843.0,360.5504,328.44,335.93,1671.0,0.013252032520325203,0.8
60100,464862,350.99,253.0,262.0,331.5942,300.69,307.68,1671.0,0.013252032520325203,0.8
60200,465665,303.89,336.0,343.0,327.05949999999996,296.22,303.42,1671.0,0.013252032520325203,0.8
60300,466463,340.74,301.0,313.0,334.3365,299.84,306.42,1671.0,0.013252032520325203,0.8
60400,467260,441.33,357.0,365.0,314.55310000000003,280.5,287.72,1671.0,0.01292682926829268,0.8
60500,468038,342.85,288.0,296.0,333.2198,300.31,307.28,1671.0,0.01292682926829268,0.8
60600,468832,329.52,333.0,340.0,332.26939999999996,300.91,307.77,1671.0,0.01292682926829268,0.8
60700,469616,316.87,313.0,322.0,330.25070000000005,294.55,301.52,1671.0,0.01292682926829268,0.8
60800,470418,322.94,275.0,284.0,340.4823,308.55,315.78,1671.0,0.01292682926829268,0.8
60900,471207,286.94,236.0,244.0,320.75589999999994,292.41,299.44,1671.0,0.012601626016260165,0.8
61000,472003,121.99,156.0,159.0,308.4371,278.35,285.62,1671.0,0.012601626016260165,0.8
61100,472811,435.15999999999997,402.0,408.0,347.64579999999995,321.06,328.34,1671.0,0.012601626016260165,0.8
61200,473600,212.3,144.0,148.0,314.3602,291.97,298.65,1671.0,0.012601626016260165,0.8
61300,474393,356.94,287.0,296.0,311.1746999999999,285.16,292.13,1671.0,0.012601626016260165,0.8
61400,475177,567.99,493.0,500.0,349.24089999999995,331.09,338.58,1671.0,0.012276422764227642,0.8
61500,475967,383.78,382.0,387.0,337.77909999999997,305.75,312.76,1671.0,0.012276422764227642,0.8
61600,476765,425.10999999999996,350.0,361.0,333.3767,303.72,310.64,1671.0,0.012276422764227642,0.8
61700,477565,382.13,369.0,377.0,347.5260999999999,315.21,322.12,1671.0,0.012276422764227642,0.8
61800,478368,279.14,307.0,314.0,329.9643,298.57,305.76,1671.0,0.012276422764227642,0.8
61900,479151,340.58,292.0,299.0,339.03850000000006,305.94,313.28,1671.0,0.012276422764227642,0.8
62000,479952,236.02,230.0,236.0,347.30729999999994,315.22,322.44,1671.0,0.011951219512195126,0.8
62100,480746,550.55,457.0,465.0,339.75030000000004,299.18,306.42,1671.0,0.011951219512195126,0.8
62200,481539,190.75,151.0,158.0,352.23689999999993,322.82,329.86,1671.0,0.011951219512195126,0.8
62300,482331,212.3,134.0,139.0,341.7996,306.11,313.45,1671.0,0.011951219512195126,0.8
62400,483128,173.76,200.0,208.0,337.4852,309.08,316.34,1671.0,0.011951219512195126,0.8
62500,483926,269.2,250.0,256.0,339.31319999999994,306.48,313.37,1671.0,0.011626016260162603,0.8
62600,484711,956.63,945.0,952.0,341.5777,312.96,320.08,1671.0,0.011626016260162603,0.8
62700,485509,144.71,198.0,203.0,317.79589999999996,286.82,293.55,1671.0,0.011626016260162603,0.8
62800,486302,450.55000000000007,372.0,376.0,337.5823000000001,299.5,306.91,1671.0,0.011626016260162603,0.8
62900,487093,258.53999999999996,208.0,214.0,347.8611,319.97,326.65,1671.0,0.011626016260162603,0.8
63000,487907,308.67999999999995,252.0,262.0,343.5522,311.11,318.24,1671.0,0.01130081300813008,0.8
63100,488696,330.82,300.0,306.0,332.36390000000006,300.13,307.01,1671.0,0.01130081300813008,0.8
63200,489481,383.05,367.0,373.0,362.9328,329.56,336.96,1671.0,0.01130081300813008,0.8
63300,490277,396.86,319.0,324.0,324.66569999999996,289.36,296.1,1671.0,0.01130081300813008,0.8
63400,491079,350.53999999999996,294.0,304.0,331.0438,292.96,300.01,1671.0,0.01130081300813008,0.8
63500,491871,130.06,190.0,198.0,326.3061,299.52,306.43,1671.0,0.010975609756097564,0.8
63600,492660,195.37,253.0,256.0,324.9722,293.84,300.62,1671.0,0.010975609756097564,0.8
63700,493450,594.04,550.0,560.0,320.04200000000003,286.6,293.76,1671.0,0.010975609756097564,0.8
63800,494239,258.03999999999996,207.0,214.0,319.23859999999996,282.3,289.41,1671.0,0.010975609756097564,0.8
63900,495037,248.71000000000004,150.0,158.0,331.95329999999996,298.75,306.06,1671.0,0.010975609756097564,0.8
64000,495830,248.86,206.0,215.0,329.2245,293.77,300.27,1671.0,0.01065040650406504,0.8
64100,496623,240.12,199.0,203.0,334.9597,300.64,307.41,1671.0,0.01065040650406504,0.8
64200,497439,353.97999999999996,238.0,248.0,327.41519999999997,295.44,302.73,1671.0,0.01065040650406504,0.8
64300,498225,221.60000000000002,238.0,248.0,332.2141,303.46,310.3,1671.0,0.01065040650406504,0.8
64400,499005,598.09,565.0,571.0,362.5927,325.1,331.95,1671.0,0.01065040650406504,0.8
64500,499805,95.26,75.0,78.0,351.62170000000003,316.5,323.17,1671.0,0.010325203252032525,0.8
