episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,play_ratio
25400,201006,383.82666666666665,307.0,307.0,393.0577333333333,346.81,346.81,1532.0,0.025189873417721522,0.625
25500,201801,605.0666666666667,338.0,338.0,450.67,358.37,358.37,1532.0,0.025189873417721522,0.625
25600,202594,432.32,374.0,374.0,415.6896,343.0,343.0,1532.0,0.025189873417721522,0.625
25700,203381,14.986666666666679,210.0,210.0,425.38706666666667,368.57,368.57,1532.0,0.025189873417721522,0.625
25800,204176,204.81333333333333,279.0,279.0,463.17280000000005,380.3,380.3,1532.0,0.025189873417721522,0.625
25900,204965,306.74666666666667,264.0,264.0,490.7969333333333,401.21,401.21,1532.0,0.024683544303797468,0.625
26000,205760,309.28,206.0,206.0,455.37199999999996,360.54,360.54,1532.0,0.024683544303797468,0.625
26100,206552,378.0,504.0,504.0,410.98333333333335,332.51,332.51,1532.0,0.024683544303797468,0.625
26200,207347,338.25333333333333,427.0,427.0,393.97720000000004,363.25,363.25,1532.0,0.024683544303797468,0.625
26300,208146,691.48,507.0,507.0,460.91240000000005,379.27,379.27,1532.0,0.024683544303797468,0.625
26400,208938,582.0666666666666,319.0,319.0,475.3232,389.42,389.42,1532.0,0.02417721518987342,0.625
26500,209736,425.08000000000004,255.0,255.0,447.2838666666667,370.83,370.83,1532.0,0.02417721518987342,0.625
26600,210527,318.37333333333333,198.0,198.0,398.6933333333334,355.7,355.7,1532.0,0.02417721518987342,0.625
26700,211319,545.0,431.0,431.0,405.49106666666665,356.17,356.17,1532.0,0.02417721518987342,0.625
26800,212109,408.25333333333333,351.0,351.0,448.37773333333337,380.25,380.25,1532.0,0.02417721518987342,0.625
26900,212904,1382.2666666666667,1162.0,1162.0,457.8570666666667,395.34,395.34,1532.0,0.02417721518987342,0.625
27000,213700,312.5466666666667,393.0,393.0,425.0881333333334,354.45,354.45,1532.0,0.02367088607594937,0.625
27100,214496,382.5733333333334,323.0,323.0,439.37266666666665,346.01,346.01,1532.0,0.02367088607594937,0.625
27200,215288,146.61333333333334,242.0,242.0,408.97893333333343,355.18,355.18,1532.0,0.02367088607594937,0.625
27300,216080,603.56,319.0,319.0,432.5572,340.03,340.03,1532.0,0.02367088607594937,0.625
27400,216876,158.82666666666665,392.0,392.0,444.4072,386.72,386.72,1532.0,0.02367088607594937,0.625
27500,217665,477.92,430.0,430.0,480.4199999999999,383.96,383.96,1532.0,0.023164556962025316,0.625
27600,218455,863.6933333333334,815.0,815.0,460.7822666666667,382.41,382.41,1532.0,0.023164556962025316,0.625
27700,219250,797.0533333333333,623.0,623.0,410.35066666666665,360.12,360.12,1532.0,0.023164556962025316,0.625
27800,220045,771.9599999999999,511.0,511.0,443.13466666666676,367.02,367.02,1532.0,0.023164556962025316,0.625
27900,220837,611.4933333333333,392.0,392.0,442.1904,370.22,370.22,1532.0,0.023164556962025316,0.625
28000,221626,144.0266666666667,112.0,112.0,431.29933333333344,362.11,362.11,1532.0,0.02265822784810127,0.625
28100,222419,542.6933333333334,288.0,288.0,412.22360000000003,351.71,351.71,1532.0,0.02265822784810127,0.625
28200,223216,301.20000000000005,224.0,224.0,437.0534666666666,372.11,372.11,1532.0,0.02265822784810127,0.625
28300,224007,363.37333333333333,325.0,325.0,453.91466666666673,362.64,362.64,1532.0,0.02265822784810127,0.625
