episode,steps,return_train,return_plot,actual_score,avg_train_100,avg_plot_100,avg_score_100,max_plot,ecoef,coef_dis,play_ratio
22700,163067,333.15999999999997,237.0,239.0,373.0449333333334,286.35,292.54,1605.0,0.04363265306122449,0.8,0.625
22800,163848,825.9466666666666,526.0,533.0,401.54879999999997,325.2,332.04,1605.0,0.04346938775510204,0.8,0.625
22900,164642,114.2,105.0,109.0,368.64079999999996,276.04,282.37,1605.0,0.04346938775510204,0.8,0.625
23000,165427,141.70666666666665,238.0,243.0,365.8010666666667,276.68,283.39,1605.0,0.04346938775510204,0.8,0.625
23100,166215,528.0266666666666,384.0,387.0,347.0142666666666,267.29,273.57,1605.0,0.04346938775510204,0.8,0.625
23200,167002,499.9866666666667,303.0,312.0,388.744,296.76,303.6,1605.0,0.04346938775510204,0.8,0.625
23300,167786,476.7066666666667,169.0,175.0,358.15706666666665,279.12,285.4,1605.0,0.04346938775510204,0.8,0.625
23400,168579,390.64,312.0,320.0,366.24840000000006,289.47,295.73,1605.0,0.04330612244897959,0.8,0.625
23500,169376,183.09333333333333,214.0,224.0,372.5814666666667,281.09,288.05,1605.0,0.04330612244897959,0.8,0.625
23600,170172,518.3733333333333,284.0,288.0,386.3917333333333,290.7,297.18,1605.0,0.04330612244897959,0.8,0.625
23700,170967,142.4,256.0,260.0,356.37146666666666,268.44,275.22,1605.0,0.04330612244897959,0.8,0.625
23800,171762,557.5866666666666,437.0,447.0,386.8885333333333,281.24,287.69,1605.0,0.04330612244897959,0.8,0.625
23900,172552,544.12,331.0,340.0,393.70093333333347,301.27,307.67,1605.0,0.04314285714285714,0.8,0.625
24000,173343,302.14666666666665,203.0,207.0,365.73693333333335,274.15,281.44,1605.0,0.04314285714285714,0.8,0.8333333333333334
24100,174121,441.2266666666667,282.0,293.0,417.47666666666663,308.59,315.31,1605.0,0.04314285714285714,0.8,0.625
24200,174909,165.39999999999998,299.0,310.0,353.2793333333334,276.77,283.52,1605.0,0.04314285714285714,0.8,0.625
24300,175702,495.72,285.0,292.0,372.1237333333333,282.18,289.37,1605.0,0.04314285714285714,0.8,0.625
24400,176494,205.06666666666663,160.0,163.0,376.79346666666675,296.81,304.01,1605.0,0.04297959183673469,0.8,0.625
24500,177282,593.7600000000001,330.0,338.0,400.25693333333334,321.39,328.49,1605.0,0.04297959183673469,0.8,0.625
24600,178066,568.6666666666666,350.0,359.0,363.05386666666664,278.8,285.89,1605.0,0.04297959183673469,0.8,0.625
24700,178853,274.6533333333333,165.0,172.0,381.1412,290.75,297.77,1605.0,0.04297959183673469,0.8,0.625
24800,179643,630.7333333333333,625.0,635.0,373.4026666666667,292.2,299.23,1605.0,0.04297959183673469,0.8,0.625
24900,180439,118.21333333333332,198.0,202.0,359.8577333333334,259.65,266.35,1605.0,0.04281632653061225,0.8,0.625
25000,181239,516.0133333333333,349.0,355.0,394.4124,305.83,312.88,1605.0,0.04281632653061225,0.8,0.625
25100,182033,189.81333333333328,266.0,271.0,348.73800000000006,279.95,286.68,1605.0,0.04281632653061225,0.8,0.625
25200,182827,496.09333333333336,303.0,314.0,384.93466666666666,291.04,297.48,1605.0,0.04281632653061225,0.8,0.625
25300,183625,272.4533333333333,168.0,175.0,403.0154666666666,285.92,292.89,1605.0,0.04281632653061225,0.8,0.625
25400,184418,134.86666666666667,103.0,108.0,362.7486666666666,277.13,284.26,1605.0,0.0426530612244898,0.8,0.25
25500,185206,857.56,759.0,767.0,405.73053333333337,301.19,308.51,1605.0,0.0426530612244898,0.8,0.625
25600,185999,286.6933333333334,370.0,380.0,381.16426666666666,300.72,307.79,1605.0,0.0426530612244898,0.8,0.625
25700,186791,322.3066666666667,249.0,255.0,393.29786666666666,287.8,294.7,1605.0,0.0426530612244898,0.8,0.625
25800,187582,548.5466666666666,399.0,408.0,383.9772000000001,275.77,282.91,1605.0,0.0426530612244898,0.8,0.625
25900,188375,615.0133333333333,476.0,482.0,374.4294666666667,294.37,301.26,1605.0,0.0426530612244898,0.8,0.625
26000,189165,165.52,172.0,183.0,375.24893333333324,282.95,289.93,1605.0,0.04248979591836735,0.8,0.625
26100,189952,571.9333333333334,505.0,512.0,409.61746666666676,315.25,322.23,1605.0,0.04248979591836735,0.8,0.625
26200,190744,337.5866666666667,243.0,252.0,393.57746666666674,302.23,309.57,1605.0,0.04248979591836735,0.8,0.625
26300,191532,421.28,314.0,320.0,399.7811999999999,291.05,298.34,1605.0,0.04248979591836735,0.8,0.625
26400,192318,427.3866666666667,344.0,352.0,370.4633333333333,274.87,282.73,1605.0,0.04248979591836735,0.8,0.625
26500,193110,251.93333333333334,261.0,268.0,386.3150666666666,293.89,300.92,1605.0,0.0423265306122449,0.8,0.625
26600,193900,343.59999999999997,342.0,347.0,356.56146666666666,274.97,281.5,1605.0,0.0423265306122449,0.8,0.625
26700,194693,483.9066666666667,269.0,274.0,421.2613333333335,304.72,311.93,1605.0,0.0423265306122449,0.8,0.625
26800,195491,412.24,316.0,323.0,385.2921333333333,302.01,309.43,1605.0,0.0423265306122449,0.8,0.625
26900,196284,535.1466666666668,282.0,295.0,417.71880000000004,333.99,341.37,1605.0,0.0423265306122449,0.8,0.625
27000,197080,432.3866666666667,365.0,372.0,391.42119999999994,274.29,281.58,1605.0,0.04216326530612245,0.8,0.625
27100,197872,-35.98666666666671,247.0,255.0,407.3080000000001,317.14,324.64,1605.0,0.04216326530612245,0.8,0.625
27200,198664,505.2800000000001,290.0,295.0,385.5173333333333,317.28,324.27,1605.0,0.04216326530612245,0.8,0.625
27300,199458,-19.82666666666667,69.0,76.0,396.5349333333333,295.56,302.45,1605.0,0.04216326530612245,0.8,0.7142857142857143
27400,200256,339.3466666666667,95.0,105.0,407.11333333333334,313.12,320.39,1605.0,0.04216326530612245,0.8,0.625
27500,201053,254.33333333333334,257.0,262.0,383.0696,273.8,280.93,1605.0,0.042,0.8,0.625
27600,201850,388.84,341.0,348.0,426.4091999999999,306.47,313.9,1605.0,0.042,0.8,0.625
27700,202640,24.133333333333354,198.0,206.0,422.6864,305.64,313.29,1605.0,0.042,0.8,0.625
27800,203436,383.12,236.0,247.0,420.2818666666667,334.92,342.72,1605.0,0.042,0.8,0.625
27900,204232,292.38666666666666,153.0,162.0,375.99226666666664,281.78,289.21,1605.0,0.042,0.8,0.625
28000,205022,373.6533333333333,472.0,478.0,364.594,284.29,291.5,1605.0,0.04183673469387755,0.8,0.625
28100,205814,522.6,309.0,315.0,443.5502666666666,335.57,342.49,1605.0,0.04183673469387755,0.8,0.625
28200,206611,262.36,227.0,232.0,410.89773333333346,295.87,303.23,1605.0,0.04183673469387755,0.8,0.625
28300,207410,430.1200000000001,157.0,167.0,405.7822666666666,291.23,298.54,1605.0,0.04183673469387755,0.8,0.625
28400,208207,165.42666666666668,283.0,287.0,379.4157333333333,290.74,298.58,1605.0,0.04183673469387755,0.8,0.625
28500,208999,349.72,195.0,202.0,366.9577333333334,295.95,302.97,1605.0,0.041673469387755104,0.8,0.625
28600,209792,334.8666666666667,243.0,251.0,395.9370666666666,313.12,320.73,1605.0,0.041673469387755104,0.8,0.625
28700,210590,310.49333333333334,289.0,292.0,427.6197333333333,331.12,338.8,1605.0,0.041673469387755104,0.8,0.625
28800,211382,519.8666666666667,320.0,326.0,384.11426666666665,277.73,285.08,1605.0,0.041673469387755104,0.8,0.625
28900,212179,182.4666666666667,233.0,239.0,396.48186666666675,318.98,326.57,1605.0,0.041673469387755104,0.8,0.625
29000,212970,320.7866666666667,225.0,236.0,404.73720000000003,303.33,310.05,1605.0,0.041673469387755104,0.8,0.625
29100,213770,435.49333333333334,316.0,324.0,415.44933333333324,330.46,337.76,1605.0,0.041510204081632654,0.8,0.5
29200,214567,317.8,263.0,272.0,400.2344000000001,300.28,307.66,1605.0,0.041510204081632654,0.8,0.625
29300,215366,777.5733333333334,560.0,568.0,424.6441333333333,312.55,319.52,1605.0,0.041510204081632654,0.8,0.625
29400,216163,501.84000000000003,292.0,299.0,396.8985333333334,303.83,310.98,1605.0,0.041510204081632654,0.8,0.625
29500,216963,353.1066666666667,107.0,112.0,397.3623999999999,314.0,320.72,1605.0,0.041510204081632654,0.8,0.25
29600,217763,490.44,107.0,114.0,429.6385333333335,303.95,311.17,1605.0,0.041346938775510204,0.8,0.625
29700,218560,601.64,291.0,303.0,411.4602666666667,298.16,305.47,1605.0,0.041346938775510204,0.8,0.625
29800,219355,507.52,262.0,269.0,389.9272,275.66,282.65,1605.0,0.041346938775510204,0.8,0.625
29900,220149,244.51999999999998,151.0,161.0,393.0829333333333,296.7,303.64,1605.0,0.041346938775510204,0.8,0.625
30000,220949,607.96,445.0,450.0,406.7009333333333,288.93,296.18,1605.0,0.041346938775510204,0.8,0.625
30100,221746,362.88,222.0,236.0,384.31346666666667,294.87,301.88,1605.0,0.041183673469387755,0.8,0.625
30200,222542,68.50666666666665,162.0,171.0,427.5408000000001,320.56,327.34,1605.0,0.041183673469387755,0.8,0.625
30300,223340,273.5333333333333,213.0,216.0,405.4286666666667,306.57,313.78,1605.0,0.041183673469387755,0.8,0.625
30400,224134,376.97333333333336,269.0,272.0,384.08346666666665,287.9,294.45,1605.0,0.041183673469387755,0.8,0.625
30500,224932,127.14666666666668,126.0,131.0,377.9726666666666,304.29,311.1,1605.0,0.041183673469387755,0.8,0.375
30600,225729,222.37333333333333,232.0,240.0,402.5081333333334,290.13,296.91,1605.0,0.04102040816326531,0.8,0.625
30700,226523,443.61333333333334,293.0,300.0,389.2836000000001,290.51,297.42,1605.0,0.04102040816326531,0.8,0.625
30800,227320,304.38666666666666,245.0,254.0,398.70093333333335,297.47,304.49,1605.0,0.04102040816326531,0.8,0.625
30900,228117,337.2133333333333,247.0,254.0,392.5284,311.13,317.82,1605.0,0.04102040816326531,0.8,0.625
31000,228906,430.37333333333333,292.0,295.0,385.2914666666667,276.9,283.47,1605.0,0.04102040816326531,0.8,0.625
31100,229700,161.46666666666664,224.0,231.0,376.1480000000001,268.36,275.38,1605.0,0.040857142857142856,0.8,0.625
31200,230495,265.1066666666667,137.0,143.0,367.4225333333333,278.43,285.4,1605.0,0.040857142857142856,0.8,0.625
31300,231287,584.2533333333333,551.0,561.0,390.03413333333344,299.58,306.19,1605.0,0.040857142857142856,0.8,0.625
31400,232085,55.02666666666664,189.0,197.0,382.27253333333334,283.94,290.88,1605.0,0.040857142857142856,0.8,0.625
31500,232882,393.36,192.0,203.0,381.0117333333335,302.44,309.42,1605.0,0.040857142857142856,0.8,0.625
31600,233675,213.1466666666667,284.0,292.0,400.3849333333333,281.79,288.32,1605.0,0.04069387755102041,0.8,0.625
31700,234474,458.73333333333335,349.0,358.0,402.65759999999995,301.34,309.08,1605.0,0.04069387755102041,0.8,0.625
31800,235271,433.4266666666666,367.0,376.0,371.5494666666666,284.91,291.97,1605.0,0.04069387755102041,0.8,0.625
31900,236068,809.1866666666667,705.0,716.0,427.18186666666674,319.56,326.41,1605.0,0.04069387755102041,0.8,0.625
32000,236863,386.53333333333336,272.0,276.0,363.4182666666666,283.03,289.85,1605.0,0.04069387755102041,0.8,0.5
32100,237658,286.56,282.0,290.0,346.03693333333337,275.71,282.46,1605.0,0.040530612244897964,0.8,0.625
32200,238456,575.3866666666667,428.0,436.0,368.3417333333333,289.93,297.49,1605.0,0.040530612244897964,0.8,0.625
32300,239251,393.0266666666667,197.0,202.0,381.268,273.72,280.45,1605.0,0.040530612244897964,0.8,0.625
32400,240047,335.0666666666667,254.0,263.0,402.9886666666667,288.95,296.04,1605.0,0.040530612244897964,0.8,0.625
32500,240846,414.21333333333337,300.0,307.0,407.3669333333333,312.52,319.73,1605.0,0.040530612244897964,0.8,0.625
32600,241641,613.6800000000001,296.0,302.0,387.69599999999997,288.98,295.69,1605.0,0.040530612244897964,0.8,0.625
32700,242439,674.4533333333334,406.0,413.0,386.5627999999999,297.85,305.31,1605.0,0.040367346938775514,0.8,0.625
32800,243237,277.0133333333333,200.0,207.0,395.9628,291.37,298.39,1605.0,0.040367346938775514,0.8,0.625
32900,244031,125.26666666666667,319.0,325.0,398.0444,294.85,301.8,1605.0,0.040367346938775514,0.8,0.625
33000,244827,378.0666666666667,239.0,248.0,411.2268000000001,313.73,320.72,1605.0,0.040367346938775514,0.8,0.625
33100,245623,445.1333333333333,459.0,469.0,408.7326666666667,300.41,307.3,1605.0,0.040367346938775514,0.8,0.625
33200,246418,551.2,314.0,324.0,393.30946666666654,292.49,299.64,1605.0,0.040204081632653065,0.8,0.625
33300,247213,246.04000000000002,161.0,165.0,390.7884,298.89,306.69,1605.0,0.040204081632653065,0.8,0.625
33400,248012,399.82666666666665,201.0,210.0,401.53066666666666,303.42,310.61,1605.0,0.040204081632653065,0.8,0.625
33500,248804,394.9066666666667,236.0,246.0,408.0318666666666,308.15,315.45,1605.0,0.040204081632653065,0.8,0.625
33600,249602,194.25333333333333,153.0,160.0,400.12120000000004,307.49,315.04,1605.0,0.040204081632653065,0.8,0.625
33700,250397,318.6933333333334,240.0,250.0,420.2593333333334,311.53,318.78,1605.0,0.040040816326530615,0.8,0.625
33800,251195,465.1066666666667,295.0,304.0,408.3782666666666,314.63,321.67,1605.0,0.040040816326530615,0.8,0.625
33900,251991,112.29333333333331,182.0,192.0,400.11653333333345,304.9,311.76,1605.0,0.040040816326530615,0.8,0.625
34000,252789,456.4,320.0,328.0,433.67546666666675,314.28,321.38,1605.0,0.040040816326530615,0.8,0.625
34100,253586,315.26666666666665,339.0,344.0,404.8890666666667,311.12,318.35,1605.0,0.040040816326530615,0.8,0.625
34200,254385,110.77333333333331,222.0,225.0,418.5503999999999,302.8,310.1,1605.0,0.039877551020408165,0.8,0.625
34300,255184,556.44,355.0,363.0,400.40173333333337,303.69,310.99,1605.0,0.039877551020408165,0.8,0.625
34400,255981,177.54666666666668,136.0,138.0,381.6601333333334,284.53,291.46,1605.0,0.039877551020408165,0.8,0.5714285714285714
34500,256772,451.47999999999996,385.0,393.0,409.0728,301.1,308.22,1605.0,0.039877551020408165,0.8,0.625
34600,257570,532.5733333333334,289.0,291.0,395.3441333333333,290.37,297.56,1605.0,0.039877551020408165,0.8,0.625
34700,258362,231.70666666666665,294.0,299.0,425.26293333333336,307.42,314.44,1605.0,0.039714285714285716,0.8,0.625
34800,259157,523.7333333333333,294.0,300.0,389.1645333333334,303.08,310.29,1605.0,0.039714285714285716,0.8,0.625
34900,259954,86.89333333333335,155.0,163.0,380.55733333333325,285.54,292.92,1605.0,0.039714285714285716,0.8,0.625
35000,260748,221.88,153.0,159.0,369.1242666666666,291.74,298.93,1605.0,0.039714285714285716,0.8,0.625
35100,261543,39.49333333333334,50.0,52.0,394.08066666666673,308.79,315.88,1605.0,0.039714285714285716,0.8,0.14285714285714285
35200,262336,381.26666666666665,309.0,315.0,381.64573333333334,295.67,302.72,1605.0,0.039551020408163266,0.8,0.625
35300,263127,274.94666666666666,243.0,252.0,423.3864,324.32,331.9,1605.0,0.039551020408163266,0.8,0.7142857142857143
35400,263923,732.9466666666667,677.0,684.0,392.3914666666667,293.16,300.56,1605.0,0.039551020408163266,0.8,0.625
35500,264716,562.04,413.0,424.0,442.77026666666666,324.61,331.56,1605.0,0.039551020408163266,0.8,0.625
35600,265509,310.4,262.0,266.0,393.5808,307.96,314.79,1605.0,0.039551020408163266,0.8,0.625
35700,266305,279.49333333333334,248.0,252.0,436.9613333333333,333.96,340.57,1605.0,0.03938775510204082,0.8,0.625
35800,267094,1408.72,1160.0,1168.0,375.19480000000004,289.89,297.43,1605.0,0.03938775510204082,0.8,0.625
35900,267876,546.8,304.0,312.0,403.1308000000001,299.85,307.08,1605.0,0.03938775510204082,0.8,0.625
36000,268670,602.64,466.0,474.0,412.13159999999993,318.27,325.76,1605.0,0.03938775510204082,0.8,0.625
36100,269459,208.25333333333333,211.0,220.0,409.14986666666664,327.12,334.54,1605.0,0.03938775510204082,0.8,0.625
36200,270251,456.7066666666667,139.0,144.0,359.2705333333334,292.53,300.04,1605.0,0.03938775510204082,0.8,0.5
36300,271037,496.09333333333336,351.0,360.0,383.7964,293.65,300.26,1605.0,0.03922448979591837,0.8,0.625
36400,271832,435.64,233.0,244.0,409.18493333333333,303.47,310.81,1605.0,0.03922448979591837,0.8,0.625
36500,272624,530.48,332.0,336.0,433.2361333333333,317.99,325.58,1605.0,0.03922448979591837,0.8,0.625
36600,273420,328.14666666666665,183.0,190.0,410.1606666666667,318.01,325.46,1605.0,0.03922448979591837,0.8,0.8333333333333334
36700,274214,390.5466666666667,345.0,351.0,448.88866666666667,322.21,329.62,1605.0,0.03922448979591837,0.8,0.625
36800,275007,169.2,156.0,164.0,395.0346666666666,297.42,304.25,1605.0,0.03906122448979592,0.8,0.375
36900,275801,823.0933333333334,552.0,559.0,413.12946666666664,301.01,307.9,1605.0,0.03906122448979592,0.8,0.625
37000,276593,298.76,265.0,278.0,385.06600000000003,300.65,307.2,1605.0,0.03906122448979592,0.8,0.625
37100,277388,287.78666666666663,284.0,292.0,397.18879999999996,300.84,308.15,1605.0,0.03906122448979592,0.8,0.625
37200,278184,414.20000000000005,239.0,243.0,427.4490666666667,314.3,321.68,1605.0,0.03906122448979592,0.8,0.625
37300,278980,570.1600000000001,380.0,384.0,410.78986666666674,329.18,336.13,1605.0,0.038897959183673475,0.8,0.625
37400,279773,321.26666666666665,189.0,200.0,383.15346666666665,286.25,292.73,1605.0,0.038897959183673475,0.8,0.625
37500,280569,390.96,362.0,370.0,430.80146666666667,320.91,327.97,1605.0,0.038897959183673475,0.8,0.625
37600,281367,540.0666666666666,405.0,415.0,403.66960000000006,306.64,313.31,1605.0,0.038897959183673475,0.8,0.625
37700,282165,180.2,221.0,222.0,405.9373333333333,332.02,339.23,1605.0,0.038897959183673475,0.8,0.625
37800,282961,7.546666666666624,192.0,202.0,386.9262666666666,279.57,286.6,1605.0,0.038734693877551025,0.8,0.625
37900,283759,460.2266666666667,269.0,276.0,429.84960000000007,300.8,307.52,1605.0,0.038734693877551025,0.8,0.5
38000,284555,314.33333333333337,211.0,215.0,421.42226666666676,312.07,319.19,1605.0,0.038734693877551025,0.8,0.625
38100,285354,153.4133333333333,114.0,117.0,416.73040000000003,317.86,324.85,1605.0,0.038734693877551025,0.8,0.625
38200,286152,563.1466666666668,362.0,366.0,426.2618666666668,317.86,325.28,1605.0,0.038734693877551025,0.8,0.625
38300,286950,426.7866666666667,245.0,251.0,463.7092,342.09,348.81,1605.0,0.038571428571428576,0.8,0.625
38400,287742,498.96000000000004,216.0,224.0,400.4532000000001,308.57,315.41,1605.0,0.038571428571428576,0.8,0.625
38500,288535,483.05333333333334,269.0,276.0,389.4398666666667,300.07,307.27,1605.0,0.038571428571428576,0.8,0.625
38600,289329,392.17333333333335,225.0,231.0,393.2,297.0,304.19,1605.0,0.038571428571428576,0.8,0.625
38700,290124,390.91999999999996,343.0,351.0,411.97960000000006,311.25,318.12,1605.0,0.038571428571428576,0.8,0.625
38800,290919,602.3866666666667,623.0,632.0,396.6450666666667,314.64,321.41,1605.0,0.038408163265306126,0.8,0.625
38900,291715,168.8533333333333,270.0,279.0,391.9492000000001,298.77,305.94,1605.0,0.038408163265306126,0.8,0.625
39000,292505,388.20000000000005,279.0,284.0,407.6965333333334,310.36,317.23,1605.0,0.038408163265306126,0.8,0.625
39100,293298,736.6133333333333,424.0,433.0,418.64626666666663,307.15,314.62,1605.0,0.038408163265306126,0.8,0.625
39200,294096,272.4,178.0,187.0,412.4045333333333,313.2,320.45,1605.0,0.038408163265306126,0.8,0.625
39300,294889,214.88000000000002,154.0,159.0,380.76453333333336,295.26,301.92,1605.0,0.038408163265306126,0.8,0.625
39400,295687,314.7866666666667,201.0,204.0,422.5716,312.95,319.74,1605.0,0.03824489795918368,0.8,0.5
39500,296478,593.0133333333333,386.0,392.0,424.7704000000001,310.96,317.92,1605.0,0.03824489795918368,0.8,0.625
39600,297273,328.69333333333327,218.0,228.0,400.16360000000003,314.83,321.83,1605.0,0.03824489795918368,0.8,0.625
39700,298062,426.88,182.0,192.0,417.7124,323.35,330.2,1605.0,0.03824489795918368,0.8,0.625
39800,298856,449.77333333333337,219.0,226.0,403.7783999999999,301.88,308.66,1605.0,0.03824489795918368,0.8,0.625
39900,299647,374.5866666666667,232.0,236.0,361.8030666666667,296.97,303.78,1605.0,0.03808163265306123,0.8,0.375
40000,300443,471.36,268.0,275.0,392.60453333333334,315.12,322.11,1605.0,0.03808163265306123,0.8,0.625
40100,301242,395.82666666666665,225.0,232.0,443.7789333333333,332.1,338.88,1605.0,0.03808163265306123,0.8,0.625
40200,302037,269.1066666666667,303.0,312.0,401.8070666666668,319.59,326.81,1605.0,0.03808163265306123,0.8,0.625
40300,302835,382.0533333333333,284.0,290.0,403.17800000000005,302.53,309.35,1605.0,0.03808163265306123,0.8,0.625
40400,303633,316.85333333333335,278.0,281.0,407.94733333333335,308.09,315.1,1605.0,0.03791836734693878,0.8,0.625
40500,304432,485.4266666666667,305.0,312.0,413.19253333333324,301.28,308.87,1605.0,0.03791836734693878,0.8,0.625
40600,305231,382.96000000000004,518.0,532.0,409.55026666666663,321.77,328.54,1605.0,0.03791836734693878,0.8,0.625
40700,306027,272.9866666666667,396.0,402.0,388.2742666666667,294.33,301.29,1605.0,0.03791836734693878,0.8,0.625
40800,306825,738.6533333333333,587.0,599.0,458.36506666666673,349.38,356.41,1605.0,0.03791836734693878,0.8,0.625
40900,307620,234.09333333333336,213.0,221.0,384.3462666666666,295.37,302.26,1605.0,0.03775510204081633,0.8,0.625
41000,308416,296.73333333333335,275.0,278.0,425.0050666666666,312.16,318.85,1605.0,0.03775510204081633,0.8,0.625
41100,309212,385.0133333333333,226.0,233.0,391.8353333333333,297.71,304.94,1605.0,0.03775510204081633,0.8,0.625
41200,310007,310.81333333333333,179.0,184.0,414.1524,300.61,307.37,1605.0,0.03775510204081633,0.8,0.625
41300,310800,243.97333333333333,200.0,207.0,427.3573333333334,320.84,328.02,1605.0,0.03775510204081633,0.8,0.8333333333333334
41400,311593,146.18666666666667,160.0,167.0,411.0194666666667,304.1,310.94,1605.0,0.03759183673469388,0.8,0.625
41500,312388,657.2,364.0,372.0,407.39079999999996,293.87,300.69,1605.0,0.03759183673469388,0.8,0.625
41600,313181,621.8666666666667,308.0,316.0,414.06853333333333,323.72,331.08,1605.0,0.03759183673469388,0.8,0.625
41700,313979,404.9866666666667,232.0,240.0,411.5774666666667,314.79,322.28,1605.0,0.03759183673469388,0.8,0.625
41800,314769,258.6933333333334,248.0,252.0,391.0392,307.34,314.84,1605.0,0.03759183673469388,0.8,0.375
41900,315565,374.36,265.0,268.0,449.7504,352.44,359.85,1605.0,0.03742857142857143,0.8,0.625
42000,316363,454.18666666666667,354.0,359.0,442.05066666666676,326.56,333.91,1605.0,0.03742857142857143,0.8,0.625
42100,317160,555.9733333333334,304.0,307.0,414.60026666666664,308.62,315.23,1605.0,0.03742857142857143,0.8,0.625
42200,317957,665.4533333333334,673.0,683.0,407.82266666666663,325.06,332.26,1605.0,0.03742857142857143,0.8,0.625
42300,318754,245.02666666666664,149.0,159.0,397.1436,314.53,321.28,1605.0,0.03742857142857143,0.8,0.625
42400,319554,534.08,446.0,452.0,408.2287999999999,320.2,327.27,1605.0,0.03726530612244898,0.8,0.625
42500,320349,221.62666666666667,396.0,400.0,425.99559999999997,322.11,328.66,1605.0,0.03726530612244898,0.8,0.625
42600,321149,153.57333333333332,166.0,170.0,441.35586666666654,326.65,333.66,1605.0,0.03726530612244898,0.8,0.625
42700,321947,615.7066666666667,412.0,418.0,421.23493333333323,333.84,340.97,1605.0,0.03726530612244898,0.8,0.625
42800,322746,475.50666666666666,281.0,291.0,404.7026666666667,295.66,302.45,1605.0,0.03726530612244898,0.8,0.625
42900,323545,326.1466666666667,165.0,167.0,451.2108,329.35,336.88,1605.0,0.03726530612244898,0.8,0.625
43000,324343,227.34666666666664,231.0,237.0,423.86053333333336,309.94,317.51,1605.0,0.03710204081632654,0.8,0.625
43100,325140,485.68,248.0,252.0,402.07480000000004,312.47,319.37,1605.0,0.03710204081632654,0.8,0.625
43200,325935,403.4266666666667,313.0,320.0,406.34973333333335,326.77,333.74,1605.0,0.03710204081632654,0.8,0.625
43300,326734,395.32,427.0,434.0,403.92973333333333,325.13,332.54,1605.0,0.03710204081632654,0.8,0.625
43400,327532,592.4133333333334,487.0,495.0,438.3988,328.69,336.18,1605.0,0.03710204081632654,0.8,0.625
43500,328332,346.92,253.0,264.0,424.2921333333333,324.29,331.44,1605.0,0.03693877551020409,0.8,0.5
43600,329128,502.49333333333334,325.0,334.0,417.9569333333334,307.27,314.32,1605.0,0.03693877551020409,0.8,0.625
43700,329924,502.97333333333336,301.0,312.0,400.8861333333334,298.4,305.69,1605.0,0.03693877551020409,0.8,0.625
43800,330723,556.2533333333333,367.0,376.0,402.13253333333336,293.88,301.15,1605.0,0.03693877551020409,0.8,0.625
43900,331522,192.39999999999998,256.0,262.0,400.7418666666667,301.98,309.35,1605.0,0.03693877551020409,0.8,0.625
44000,332318,676.0666666666666,573.0,584.0,435.7710666666667,316.77,324.08,1605.0,0.03677551020408164,0.8,0.625
44100,333116,450.97333333333336,383.0,391.0,436.47253333333333,334.66,341.47,1605.0,0.03677551020408164,0.8,0.625
44200,333916,691.4266666666667,367.0,375.0,385.5957333333333,294.3,301.57,1605.0,0.03677551020408164,0.8,0.625
44300,334715,333.15999999999997,177.0,187.0,387.0908,283.57,290.58,1605.0,0.03677551020408164,0.8,0.625
44400,335508,592.5333333333333,382.0,387.0,407.22600000000006,312.93,319.9,1605.0,0.03677551020408164,0.8,0.625
44500,336307,371.6533333333333,284.0,292.0,398.30373333333335,303.78,310.47,1605.0,0.03661224489795918,0.8,0.625
44600,337106,453.5733333333334,478.0,488.0,425.1436,330.81,337.79,1605.0,0.03661224489795918,0.8,0.625
44700,337903,374.40000000000003,254.0,259.0,432.5396,321.91,329.18,1605.0,0.03661224489795918,0.8,0.625
44800,338700,422.88,194.0,199.0,372.2404,281.55,289.05,1605.0,0.03661224489795918,0.8,0.625
44900,339496,424.50666666666666,210.0,216.0,422.4936000000001,315.62,323.0,1605.0,0.03661224489795918,0.8,0.625
45000,340290,193.38666666666666,352.0,362.0,429.2674666666667,322.92,330.57,1605.0,0.03644897959183674,0.8,0.625
45100,341089,-98.56000000000006,252.0,258.0,430.7529333333334,335.85,342.71,1605.0,0.03644897959183674,0.8,0.625
45200,341887,253.16,153.0,163.0,402.4062666666667,299.33,306.13,1605.0,0.03644897959183674,0.8,0.625
45300,342681,288.48,364.0,374.0,428.57680000000005,332.94,340.04,1605.0,0.03644897959183674,0.8,0.625
45400,343477,-9.093333333333334,154.0,159.0,433.91973333333334,309.5,316.94,1605.0,0.03644897959183674,0.8,0.625
45500,344273,111.21333333333332,267.0,272.0,403.4758666666666,299.11,306.03,1605.0,0.03628571428571429,0.8,0.625
45600,345071,306.97333333333336,301.0,303.0,432.1765333333335,327.28,334.13,1605.0,0.03628571428571429,0.8,0.625
45700,345869,257.85333333333335,205.0,211.0,378.1995999999999,310.59,317.71,1605.0,0.03628571428571429,0.8,0.625
45800,346666,447.62666666666667,266.0,276.0,439.1501333333333,331.78,338.33,1605.0,0.03628571428571429,0.8,0.625
45900,347463,829.5333333333333,1015.0,1023.0,446.4004,348.95,356.55,1605.0,0.03628571428571429,0.8,0.625
46000,348261,369.67999999999995,328.0,336.0,438.37559999999996,334.43,341.05,1605.0,0.03612244897959184,0.8,0.7142857142857143
46100,349061,292.81333333333333,207.0,211.0,393.5592,303.36,310.58,1605.0,0.03612244897959184,0.8,0.625
46200,349859,513.0533333333333,465.0,471.0,449.32106666666675,328.5,336.08,1605.0,0.03612244897959184,0.8,0.625
