episode,avg_score_7rounds,total_score,num_jokers,avg_score_50,joker_ids
16000,75229.0,526603.0,5,134369.66571428571,"[24, 16, 18, 0, 22]"
16050,175797.57142857142,1230583.0,5,110950.79714285716,"[27, 29, 6, 11, 28]"
16100,62655.0,438585.0,5,130462.54571428573,"[9, 27, 23, 1, 13]"
16150,2510.0,17570.0,5,91295.2542857143,"[19, 0, 8, 9, 20]"
16200,116571.28571428571,815999.0,5,120218.7657142857,"[1, 14, 26, 9, 27]"
16250,2555.1428571428573,17886.0,5,111992.67714285712,"[25, 4, 6, 16, 19]"
16300,12293.0,86051.0,5,147813.99999999997,"[24, 11, 4, 17, 16]"
16350,6588.714285714285,46121.0,5,140151.24571428573,"[23, 19, 15, 12, 14]"
16400,94097.85714285714,658685.0,5,80765.08857142857,"[27, 5, 25, 7, 15]"
16450,16181.57142857143,113271.0,5,130926.83428571429,"[17, 22, 24, 23, 14]"
16500,2816.1428571428573,19713.0,5,137896.54285714283,"[20, 25, 6, 13, 1]"
16550,35625.0,249375.0,5,84401.01142857142,"[15, 5, 8, 11, 26]"
16600,124723.14285714286,873062.0,5,173038.95714285717,"[24, 26, 28, 3, 27]"
16650,322769.85714285716,2259389.0,5,222758.7857142857,"[19, 27, 13, 2, 5]"
16700,256893.85714285713,1798257.0,5,163707.28571428568,"[24, 26, 0, 22, 16]"
16750,181485.7142857143,1270400.0,5,121440.87714285715,"[22, 5, 3, 1, 14]"
16800,44555.57142857143,311889.0,5,113191.77142857143,"[4, 15, 1, 16, 5]"
16850,905636.8571428572,6339458.0,5,164830.5085714286,"[0, 15, 4, 12, 28]"
16900,1330.5714285714287,9314.0,5,53527.04571428571,"[7, 9, 6, 19, 5]"
16950,23374.428571428572,163621.0,5,124136.27428571427,"[21, 24, 0, 17, 15]"
17000,121520.57142857143,850644.0,5,166859.46285714285,"[27, 20, 22, 7, 6]"
17050,302138.5714285714,2114970.0,5,157468.98285714287,"[29, 8, 22, 28, 27]"
17100,3843.714285714286,26906.0,5,95113.94000000002,"[23, 14, 7, 16, 4]"
17150,187833.85714285713,1314837.0,5,129391.79428571429,"[25, 15, 27, 11, 20]"
17200,15043.714285714286,105306.0,5,124044.00000000001,"[15, 16, 8, 5, 2]"
17250,65198.857142857145,456392.0,5,50654.04857142858,"[15, 24, 28, 8, 22]"
17300,1204871.5714285714,8434101.0,5,136288.92285714287,"[27, 24, 19, 11, 16]"
17350,9079.0,63553.0,5,114521.35142857145,"[10, 25, 6, 23, 2]"
17400,203110.0,1421770.0,5,150930.63714285713,"[27, 20, 17, 18, 26]"
17450,35803.28571428572,250623.0,5,156764.0742857143,"[27, 29, 1, 2, 4]"
17500,25080.0,175560.0,5,144899.1342857143,"[28, 2, 26, 27, 25]"
17550,276873.5714285714,1938115.0,5,141400.36285714287,"[24, 1, 14, 26, 5]"
17600,39452.71428571428,276169.0,5,100170.68285714285,"[9, 29, 16, 11, 0]"
17650,801.2857142857143,5609.0,4,151628.57428571428,"[9, 18, 13, 25]"
17700,107089.28571428571,749625.0,5,147066.7257142857,"[12, 16, 15, 22, 2]"
17750,324379.14285714284,2270654.0,5,166182.9742857143,"[18, 27, 24, 16, 12]"
17800,229367.57142857142,1605573.0,5,100646.46285714285,"[12, 27, 25, 16, 6]"
17850,40150.42857142857,281053.0,5,173471.0942857143,"[12, 24, 4, 15, 14]"
17900,33069.57142857143,231487.0,5,153165.7485714286,"[22, 23, 10, 18, 24]"
17950,18894.14285714286,132259.0,5,130106.36285714284,"[7, 8, 26, 17, 18]"
18000,5120.857142857143,35846.0,5,183323.27142857143,"[4, 17, 23, 15, 28]"
18050,759.1428571428571,5314.0,5,138249.84,"[7, 14, 13, 0, 21]"
18100,4259.857142857143,29819.0,5,115881.86,"[14, 20, 15, 6, 2]"
18150,55387.28571428572,387711.0,5,110040.30857142858,"[1, 27, 14, 13, 21]"
18200,3205.714285714286,22440.0,5,143020.30857142858,"[17, 2, 0, 28, 21]"
18250,45967.42857142857,321772.0,5,125183.24857142856,"[27, 10, 9, 0, 22]"
18300,1428.0,9996.0,5,158462.88285714286,"[11, 5, 2, 21, 12]"
18350,61948.42857142857,433639.0,5,118578.70285714285,"[27, 9, 1, 25, 16]"
18400,1123.2857142857142,7863.0,5,106966.13428571429,"[21, 29, 8, 11, 16]"
18450,16068.857142857143,112482.0,5,143428.42857142855,"[22, 15, 16, 19, 29]"
18500,10901.857142857143,76313.0,5,101727.46285714288,"[21, 25, 14, 0, 27]"
18550,10276.857142857143,71938.0,5,150466.43714285715,"[17, 25, 6, 10, 24]"
18600,12111.142857142857,84778.0,5,112590.77142857143,"[22, 20, 28, 3, 19]"
18650,31881.85714285714,223173.0,5,62701.19714285715,"[28, 19, 11, 27, 18]"
18700,127303.57142857143,891125.0,5,110178.91428571427,"[28, 29, 27, 22, 23]"
18750,14504.57142857143,101532.0,5,186704.04000000004,"[2, 26, 7, 15, 11]"
18800,2601.285714285714,18209.0,5,123916.02857142856,"[3, 23, 9, 4, 24]"
18850,111182.42857142857,778277.0,5,242878.4914285714,"[24, 15, 8, 17, 5]"
18900,1565869.0,10961083.0,5,239797.44285714283,"[27, 23, 26, 0, 24]"
18950,19010.714285714286,133075.0,5,98366.99142857142,"[16, 9, 7, 1, 18]"
19000,58403.0,408821.0,5,98552.22857142857,"[16, 7, 21, 23, 27]"
19050,14232.714285714286,99629.0,5,176953.60285714283,"[12, 24, 3, 6, 16]"
19100,453770.14285714284,3176391.0,5,167189.85428571427,"[27, 16, 4, 15, 12]"
19150,3063.714285714286,21446.0,5,127374.31428571431,"[15, 19, 29, 17, 5]"
19200,231693.2857142857,1621853.0,5,257537.96285714285,"[24, 10, 17, 6, 29]"
19250,10276.285714285714,71934.0,5,136160.25428571427,"[10, 12, 13, 15, 2]"
19300,73183.85714285714,512287.0,5,149203.83142857146,"[6, 14, 18, 16, 2]"
19350,159906.42857142858,1119345.0,5,238331.95142857145,"[14, 24, 13, 26, 2]"
19400,926131.1428571428,6482918.0,5,177215.67714285714,"[15, 28, 24, 26, 5]"
19450,74524.85714285714,521674.0,5,156028.8057142857,"[11, 15, 17, 0, 10]"
19500,96408.42857142857,674859.0,5,130738.07142857142,"[23, 18, 10, 17, 26]"
19550,7274.571428571428,50922.0,5,190014.7857142857,"[0, 10, 5, 15, 18]"
19600,35388.857142857145,247722.0,5,104591.05999999998,"[14, 20, 27, 0, 4]"
19650,3845.714285714286,26920.0,5,207243.24285714285,"[15, 10, 6, 16, 7]"
19700,2862.8571428571427,20040.0,5,245441.81714285712,"[2, 15, 14, 18, 10]"
19750,89186.28571428571,624304.0,5,320189.2142857142,"[4, 19, 27, 0, 23]"
19800,9649.0,67543.0,5,83738.31999999999,"[9, 2, 7, 23, 11]"
19850,25647.285714285714,179531.0,5,144825.01428571428,"[17, 29, 24, 23, 19]"
19900,5016.571428571428,35116.0,5,133626.62285714285,"[28, 15, 10, 12, 23]"
19950,939768.1428571428,6578377.0,5,162989.4914285714,"[24, 27, 6, 9, 11]"
20000,2364.1428571428573,16549.0,5,114924.81714285715,"[25, 4, 1, 16, 23]"
